20060206,16:36,311,Aprobarea unor modificări în componenţa nominală a unor comisii permanente ale Camerei Deputaţilor,172,150,4,9,9
20060206,16:44,312,Prezenţă,186,-,-,-,-
20060206,16:47,313,Amânare dezbateri - Proiectul de Hotărâre privind atribuirea unor spaţii din Palatul Parlamentului în folosinţa gratuită a Clubului Parlamentarilor Români,188,169,3,5,11
20060206,16:51,314,PL 520/2005 privind siguranţa feroviară. Retrimitere la comisie,182,169,3,3,7
20060206,16:56,315,"PL 621/2005 pentru abrogarea unor prevederi din Ordonanţa Guvernului nr.4/1995 privind fabricarea, comercializarea şi utilizarea produselor de uz fitosanitar pentru combaterea bolilor, dăunătorilor şi buruienilor în agricultură şi silvicultură. Stabilire timpi dezbatere",165,154,1,5,5
20060206,16:59,316,Vot final,196,181,3,4,8
20060206,17:04,317,"PL 595/2005 pentru modificarea şi completarea Legii administraţiei publice locale nr.215/2001, publicată în Monitorul Oficial al României, Partea I, nr.204 din 23 aprilie 2001, cu modificările şi completările ulterioare. Stabilire timpi dezbatere",183,157,8,11,7
20060206,17:13,318,"PL 596/2005 pentru ratificarea Acordului între România şi Confederaţia Elveţiană privind cooperarea în combaterea terorismului, criminalităţii organizate, a traficului ilicit de stupefiante, substanţe psihotrope şi precursori, precum şi a altor infracţiuni transnaţionale, semnat la Bucureşti la 19 septembrie 2005. Vot final",183,176,2,4,1
20060206,17:17,319,"PL 618/2005 pentru acceptarea Amendamentelor privind limitarea sumelor din Protocolul din 1992 pentru amendarea Convenţiei internaţionale privind răspunderea civilă pentru pagubele produse prin poluare cu hidrocarburi, 1969, încheiat la Londra la 27 noiembrie 1992. Vot final",181,172,2,3,4
20060206,17:22,320,"PL 640/2005 pentru ratificarea Acordului între Guvernul României şi Consiliul de Miniştri al Bosniei şi Herţegovina privind redmisia propriilor cetăţeni şi a străinilor, semnat la Bucureşti la 10 octombrie 2005. Vot final",170,160,2,4,4
20060206,17:29,321,PL 490/2005 privind aprobarea Ordonanţei Guvernului nr.28/2005 pentru modificarea şi completarea unor acte normative. Retrimitere la comisie,170,160,5,1,4
20060206,17:31,322,"PL 534/2005 privind respingerea Ordonanţei Guvernului nr. 43/2005 pentru modificarea art.2 lit.a) din Ordonanţa de urgenţă a Guvernului nr.144/2001 privind îndeplinirea de către cetăţenii români, la ieşirea din ţară, a condiţiilor de intrare în statele membre ale Uniunii Europene şi în alte state şi a art.12 alin.(1) din Ordonanţa Guvernului nr.65/1997 privind regimul paşapoartelor în România. Retrimitere la comisie",177,164,8,1,4
20060206,17:42,323,PL 489/2005 pentru modificarea şi completarea Legii nr.190/1999 privind creditul ipotecar pentru investiţii imobiliare. Vot final,179,157,11,2,9
20060206,17:49,350,PL-x 488/2005 - PL privind bancile de credit ipotecar.,180,156,14,5,5
20060206,18:01,351,PL-x 480/2005 - PL privind obligatiunile ipotecare.,189,169,11,3,6
20060207,10:47,324,PL 479/2005 privind securitizarea creanţelor. Art. 1,141,129,8,1,3
20060207,10:48,325,Art. 3 pct. 3,119,106,3,4,6
20060207,10:49,326,"art. 3, pct. 8",139,127,3,4,5
20060207,11:17,327,"PL 336/2005 pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 110/2005 privind vînzarea spaţiilor proprietate privată a statului sau a unităţilor administrativ-teritoriale, cu destinaţia de cabinete medicale, precum şi a spaţiilor în care se desfăşoară activităţi conexe actului medical. Retrimitere la comisie",171,151,10,7,3
20060207,11:44,328,"PL 512/2005 pentru respingerea Ordonanţei de urgenţă a Guvernului nr. 127/2005 privind modificarea art.33 alin.(1) din Legea nr.1/2000 pentru reconstituirea dreptului de proprietate asupra terenurilor agricole şi celor forestiere, solicitate potrivit prevederilor Legii fondului funciar nr.18/1991 şi ale Legii nr.169/1997, precum şi a art.III al titlului VI din Legea nr.247/2005 privind reforma în domeniile proprietăţii şi justiţiei, precum şi unele măsuri adiacente. Titlul legii",174,110,60,3,1
20060207,11:45,329,Articolul unic,175,99,71,1,4
20060207,12:40,330,"PL 595/2005 pentru modificarea şi completarea Legii administraţiei publice locale nr.215/2001, publicată în Monitorul Oficial al României, Partea I, nr.204 din 23 aprilie 2001, cu modificările şi completările ulterioare. Vot final",235,209,13,1,12
20060207,12:41,331,PL 479/2005 privind securitizarea creanţelor. Vot final - lege ordinară,235,216,6,7,6
20060207,12:43,332,"PL 512/2005 pentru respingerea Ordonanţei de urgenţă a Guvernului nr. 127/2005 privind modificarea art.33 alin.(1) din Legea nr.1/2000 pentru reconstituirea dreptului de proprietate asupra terenurilor agricole şi celor forestiere, solicitate potrivit prevederilor Legii fondului funciar nr.18/1991 şi ale Legii nr.169/1997, precum şi a art.III al titlului VI din Legea nr.247/2005 privind reforma în domeniile proprietăţii şi justiţiei, precum şi unele măsuri adiacente. Vot final adoptare - lege organică (nu a fost întrunită majoritatea calificată)",246,126,111,5,4
20060207,12:44,333,PL 579/2005 privind reorganizarea activităţii de protecţie a plantelor şi carantină fitosanitară. Vot final,247,234,9,1,3
20060209,09:13,337,Prezenţă,44,-,-,-,-
20060209,09:55,338,Prezenţă,133,-,-,-,-
20060209,10:05,339,Aprobarea unor modificări în componenţa nominală a unor comisii permanente ale Camerei Deputaţilor,167,153,0,4,10
20060209,10:09,340,PL 556/2005 pentru aprobarea Ordonanţei Guvernului nr. 48/2005 privind organizarea pieţei laptelui de vacă. Retrimitere la comisie,166,157,4,3,2
20060209,10:23,341,PL 601/2005 pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 139/2005 privind administrarea pădurilor din România. Stabilire timpi dezbatere,175,118,53,4,-
20060209,10:33,342,Vot final,182,95,73,3,11
20060209,10:58,343,PL 557/2005 privind regulile de sănătate publică la folosirea ciupercilor comestibile din flora spontană. Vot final,176,154,10,7,5
20060209,11:08,344,PL 602/2005 pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 140/2005 privind măsurile ce se aplică ca urmare a suspiciunii influenţei aviare. Vot final,167,105,55,3,4
20060209,11:24,345,PL 447/2005 privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 58/2005 pentru modificarea Legii nr. 301/2004 - Codul penal şi a Legii nr. 294/2004 privind executarea pedepselor şi a măsurilor dispuse de organele judiciare în cursul procesului penal. Vot asupra articolului unic,176,86,85,3,2
20060209,11:55,347,"PL 547/2005 privind aprobarea Ordonanţei de urgenţă a Guvernului nr. 131/2005 pentru prorogarea termenului prevăzut la art.19 alin (1) din Legea nr. 102/2005 privind înfiinţarea, organizarea şi funcţionarea Autoritaţii Naţionale de Supraveghere a Prelucrării Datelor cu Caracter Personal. Vot final",169,152,8,7,2
20060209,12:00,348,PL 563/2005 privind modificarea Legii nr.290/2004 privind cazierul judiciar. Vot final,166,158,4,3,1
20060213,16:47,353,"PL 623/2005 pentru modificarea şi completarea Legii nr.290/2003 privind acordarea de despăgubiri sau compensaţii cetăţenilor români pentru bunurile proprietate a acestora, sechestrate, reţinute sau rămase în Basarabia, Bucovina de Nord şi Ţinutul Herţa, ca urmare a stării de război şi a aplicării Tratatului de Pace între România şi Puterile Aliate şi Asociate, semnat la Paris la 10 februarie 1947. Retrimitere la comisie",206,191,4,5,6
20060213,16:54,354,Art.31 alin.(1) lit.p) - Proiectul de Hotărâre privind modificarea şi completarea Regulamentului Camerei Deputaţilor,186,161,18,5,2
20060213,16:55,355,Art. 223 alin. (2) - Proiectul de Hotărâre privind modificarea şi completarea Regulamentului Camerei Deputaţilor,188,167,15,6,-
20060213,16:56,356,Vot final - Proiectul de Hotărâre privind modificarea şi completarea Regulamentului Camerei Deputaţilor,204,181,17,5,1
20060213,17:01,357,PL 520/2005 privind siguranţa feroviară. Stabilire timpi dezbatere,172,163,7,2,-
20060213,17:10,358,Vot final,188,176,6,2,4
20060213,17:15,359,"PL 645/2005 pentru modificarea Ordonanţei Guvernului nr.66/1997 privind regimul investiţiilor străine în România, realizate prin cumpărarea de titluri de stat. Eliminare pct. 3 art. III",180,169,6,2,3
20060213,17:16,360,Vot final,190,183,4,2,1
20060213,17:22,361,PL 538/2005 privind executarea pedepselor şi a măsurilor dispuse de organele judiciare în cursul procesului penal. Retrimitere la comisie,196,143,41,9,3
20060213,17:41,362,Retrimitere la comisie,180,159,19,1,1
20060213,17:54,363,"PL 599/2005 pentru aprobarea Ordonanţei de urgenţă a Guvernului nr. 135/2005 privind modificarea Legii nr. 656/2002 pentru prevenirea şi sancţionarea spălării banilor, precum şi pentru instituirea unor măsuri de prevenire şi combatere a finanţării actelor de terorism. Retrimitere la comisie",181,38,139,3,1
20060213,17:56,364,art. I,178,158,16,1,3
20060214,10:38,367,PL 513/2005 privind serviciile comunale de utilităţi publice. Stabilire timpi dezbatere,149,137,4,0,8
